2024,31180611010502,to_in_005,23.1
2024,31180630020303,to_in_005,17.7
2024,31180630030103,to_in_005,52.0
2024,31180611010402,to_in_005,13.6
2024,31180611010401,to_in_005,11.1
2024,31180630030306,to_in_005,16.2
2024,31180630030303,to_in_005,18.5
2024,31180670010301,to_in_005,10.2
2024,31180670010306,to_in_005,7.6
2024,31180670010305,to_in_005,9.6
2024,31180670010304,to_in_005,10.6
2024,31180530020102,to_in_005,9.8
2024,31180530020203,to_in_005,17.9
2024,31180620010105,to_in_005,27.7
2024,31180620010103,to_in_005,26.4
2024,31180620010106,to_in_005,16.1
2024,31180550010502,to_in_005,38.6
2024,31180620010101,to_in_005,17.7
2024,31180620010104,to_in_005,20.8
2024,31180530020204,to_in_005,17.9
2024,31180530030507,to_in_005,29.0
2024,31180530020202,to_in_005,13.7
2024,31180620010102,to_in_005,25.7
2024,31180530020403,to_in_005,42.1
2024,31180520010009,to_in_005,29.7
2024,31180510010001,to_in_005,25.7
2024,31180510030003,to_in_005,29.0
2024,31180510040001,to_in_005,59.2
2024,31180530010003,to_in_005,32.0
2024,31180530010101,to_in_005,29.9
2024,31180530010201,to_in_005,43.7
2024,31180510020001,to_in_005,59.0
2024,31180510030001,to_in_005,26.9
2024,31180510030002,to_in_005,38.2
2024,31180520010005,to_in_005,44.2
2024,31180510050003,to_in_005,69.1
2024,31180510050006,to_in_005,49.4
2024,31180510050001,to_in_005,108.4
2024,31180520010012,to_in_005,23.3
2024,31180520010010,to_in_005,35.9
2024,31180520010006,to_in_005,46.4
2024,31180530020105,to_in_005,11.5
2024,31180510050004,to_in_005,80.9
2024,31180510050005,to_in_005,37.1
2024,31180520010003,to_in_005,41.2
2024,31180520010013,to_in_005,10.2
2024,31180530020103,to_in_005,9.7
2024,31180510050002,to_in_005,42.7
2024,31180520010002,to_in_005,15.1
2024,31180520010007,to_in_005,38.5
2024,31180520010008,to_in_005,17.3
2024,31180520010004,to_in_005,29.7
2024,31180530020104,to_in_005,13.7
2024,31180520010001,to_in_005,30.1
2024,31180520010011,to_in_005,81.9
2024,31180520010101,to_in_005,23.9
2024,31180520010301,to_in_005,51.2
2024,31180530010001,to_in_005,48.0
2024,31180530020409,to_in_005,35.4
2024,31180530020402,to_in_005,38.5
2024,31180530010002,to_in_005,49.6
2024,31180530010004,to_in_005,37.2
2024,31180530020004,to_in_005,31.0
2024,31180530020002,to_in_005,21.8
2024,31180530020001,to_in_005,16.6
2024,31180530020003,to_in_005,32.2
2024,31180530020106,to_in_005,11.8
2024,31180530020101,to_in_005,15.6
2024,31180530020201,to_in_005,17.7
2024,31180530020301,to_in_005,81.4
2024,31180530020401,to_in_005,41.5
2024,31180530020406,to_in_005,41.4
2024,31180530020407,to_in_005,40.6
2024,31180530020404,to_in_005,37.5
2024,31180530020405,to_in_005,28.7
2024,31180530020408,to_in_005,30.9
2024,31180530030001,to_in_005,30.3
2024,31180530030004,to_in_005,0
2024,31180530030104,to_in_005,20.7
2024,31180530030102,to_in_005,22.8
2024,31180620010108,to_in_005,21.0
2024,31180530030103,to_in_005,28.4
2024,31180530030101,to_in_005,22.5
2024,31180530030201,to_in_005,35.9
2024,31180530030204,to_in_005,34.6
2024,31180530030202,to_in_005,36.4
2024,31180530030203,to_in_005,35.1
2024,31180530030407,to_in_005,30.1
2024,31180530030404,to_in_005,24.4
2024,31180530030401,to_in_005,24.0
2024,31180530030406,to_in_005,25.8
2024,31180530030403,to_in_005,35.0
2024,31180530030408,to_in_005,37.2
2024,31180530030405,to_in_005,27.0
2024,31180530030506,to_in_005,35.9
2024,31180530030503,to_in_005,33.9
2024,31180530030508,to_in_005,29.3
2024,31180530030505,to_in_005,36.6
2024,31180530030502,to_in_005,28.4
2024,31180530030504,to_in_005,43.7
2024,31180530030501,to_in_005,37.0
2024,31180530040001,to_in_005,0
2024,31180530050001,to_in_005,0
2024,31180530050004,to_in_005,31.0
2024,31180530050005,to_in_005,0
2024,31180530050002,to_in_005,33.9
2024,31180530050105,to_in_005,32.1
2024,31180530050104,to_in_005,33.8
2024,31180530050107,to_in_005,45.4
2024,31180530050106,to_in_005,47.9
2024,31180530050109,to_in_005,50.6
2024,31180530050108,to_in_005,47.0
2024,31180530050101,to_in_005,34.9
2024,31180530050103,to_in_005,43.0
2024,31180530050102,to_in_005,39.1
2024,31180530050303,to_in_005,39.8
2024,31180530050302,to_in_005,35.2
2024,31180530050305,to_in_005,52.9
2024,31180530050304,to_in_005,44.0
2024,31180530050307,to_in_005,36.4
2024,31180530050306,to_in_005,39.1
2024,31180530050309,to_in_005,36.4
2024,31180530050308,to_in_005,40.8
2024,31180530050301,to_in_005,41.3
2024,31180530050402,to_in_005,34.0
2024,31180530050403,to_in_005,52.4
2024,31180530050401,to_in_005,43.6
2024,31180530050501,to_in_005,46.0
2024,31180530050502,to_in_005,32.8
2024,31180530050503,to_in_005,49.6
2024,31180530060001,to_in_005,23.9
2024,31180530070001,to_in_005,32.1
2024,31180530070101,to_in_005,41.7
2024,31180540010008,to_in_005,35.2
2024,31180540010102,to_in_005,31.6
2024,31180540010005,to_in_005,34.4
2024,31180540010201,to_in_005,43.7
2024,31180540010202,to_in_005,48.5
2024,31180540010004,to_in_005,26.8
2024,31180540010007,to_in_005,38.4
2024,31180540010002,to_in_005,34.7
2024,31180540010009,to_in_005,35.0
2024,31180540010301,to_in_005,42.4
2024,31180540010502,to_in_005,29.7
2024,31180540010504,to_in_005,31.7
2024,31180540010503,to_in_005,27.6
2024,31180540010501,to_in_005,25.1
2024,31180540010602,to_in_005,36.6
2024,31180540010001,to_in_005,27.5
2024,31180540010003,to_in_005,35.1
2024,31180540010101,to_in_005,30.1
2024,31180540010604,to_in_005,30.8
2024,31180540010603,to_in_005,38.1
2024,31180540010601,to_in_005,42.0
